Année;Pays;Cde_Pays;variable;value
2022;Luxembourg;LUX;Ordre<br>public<br>et<br>sécurité;2.7883058139962493
2023;Luxembourg;LUX;Ordre<br>public<br>et<br>sécurité;2.826762933565593
2024;Luxembourg;LUX;Ordre<br>public<br>et<br>sécurité;2.748170796808515
2002;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.7148375924157993
2003;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.8119009415140632
2004;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9019665641975827
2005;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9568300390977944
2006;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9945479609064014
2007;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.16601723408519
2008;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.103587039478248
2009;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.100584580700973
2010;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9351034138175756
2011;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.917796155907803
2012;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9840815311322135
2013;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.084380184877933
2014;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;3.9572995025001103
2015;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.110446317665911
2016;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.202302397566705
2017;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.096131863613853
2018;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.223042230422304
2019;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.272611202400105
2020;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.103725373164915
2021;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.126147747518764
2022;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.16734536214415
2023;Pays-Bas;NLD;Ordre<br>public<br>et<br>sécurité;4.224475680644903
2002;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.174237814608261
2003;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.376775956201796
2004;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.166166300867329
2005;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.199029865778056
2006;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.130125399246873
2007;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.072662411992737
2008;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.029703756632078
2009;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.092201577406866
2010;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.8435582697183572
2011;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.9486424798427073
2012;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.7991747443234662
2013;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;4.103154725637915
2014;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.6755778758895725
2015;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.84711541334703
2016;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.979272685612931
2017;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.7574456844969526
2018;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.95415677524492
2019;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.8921744623599563
2020;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.865906984195199
2021;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.7079926177919957
2022;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.7125074474284196
2023;Portugal;PRT;Ordre<br>public<br>et<br>sécurité;3.7753926104861493
2002;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.8624758033522815
2003;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.835158300475964
2004;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.889011100717394
2005;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.404827293233533
2006;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.961399328060008
2007;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.1249605622463745
2008;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.166163736112595
2009;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.109349385839851
2010;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.243027943523817
2011;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.358933238400542
2012;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.248175004454513
2013;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.798741919007043
2014;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.035894882606463
2015;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.062114925469082
2016;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.6381109491176415
2017;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.423047144158481
2018;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.615730930353728
2019;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.141712574065035
2020;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;6.01336950249612
2021;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.164428087238174
2022;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;5.562931256681441
2023;République slovaque;SVK;Ordre<br>public<br>et<br>sécurité;4.987661906008904
2002;Allemagne;DEU;Protection<br>sociale;42.12073411533061
2003;Allemagne;DEU;Protection<br>sociale;42.73577156124408
2004;Allemagne;DEU;Protection<br>sociale;43.38721357745015
2005;Allemagne;DEU;Protection<br>sociale;43.56046323233269
2006;Allemagne;DEU;Protection<br>sociale;43.23071408948088
2007;Allemagne;DEU;Protection<br>sociale;42.60032036022004
2008;Allemagne;DEU;Protection<br>sociale;41.61421566922836
2009;Allemagne;DEU;Protection<br>sociale;42.05005067151165
2010;Allemagne;DEU;Protection<br>sociale;40.822844395081624
2011;Allemagne;DEU;Protection<br>sociale;40.89873262045411
2012;Allemagne;DEU;Protection<br>sociale;41.03929720785707
2013;Allemagne;DEU;Protection<br>sociale;41.14938977290283
2014;Allemagne;DEU;Protection<br>sociale;41.35479684295793
2015;Allemagne;DEU;Protection<br>sociale;42.05897794571151
2016;Allemagne;DEU;Protection<br>sociale;42.7697347431111
2017;Allemagne;DEU;Protection<br>sociale;42.72642521110746
2018;Allemagne;DEU;Protection<br>sociale;42.271842684670204
2019;Allemagne;DEU;Protection<br>sociale;42.20723139918602
2020;Allemagne;DEU;Protection<br>sociale;41.86000099785461
2021;Allemagne;DEU;Protection<br>sociale;40.41035197087167
2022;Allemagne;DEU;Protection<br>sociale;40.79258205954688
2023;Allemagne;DEU;Protection<br>sociale;40.61665111088065
2002;Autriche;AUT;Protection<br>sociale;40.34581512396716
2003;Autriche;AUT;Protection<br>sociale;40.45959924380564
2004;Autriche;AUT;Protection<br>sociale;37.89511961344558
2005;Autriche;AUT;Protection<br>sociale;39.073402018562604
2006;Autriche;AUT;Protection<br>sociale;38.8980842100397
2007;Autriche;AUT;Protection<br>sociale;38.830022536023534
2008;Autriche;AUT;Protection<br>sociale;38.645953848290496
2009;Autriche;AUT;Protection<br>sociale;38.664716633670984
2010;Autriche;AUT;Protection<br>sociale;39.85436134247201
2011;Autriche;AUT;Protection<br>sociale;40.04732036458196
2012;Autriche;AUT;Protection<br>sociale;40.1595142468381
2013;Autriche;AUT;Protection<br>sociale;40.51420752988098
2014;Autriche;AUT;Protection<br>sociale;40.819769562847
2015;Autriche;AUT;Protection<br>sociale;41.53833017277082
2016;Autriche;AUT;Protection<br>sociale;41.656692572383555
2017;Autriche;AUT;Protection<br>sociale;41.56048744268339
2018;Autriche;AUT;Protection<br>sociale;41.19253567857588
2019;Autriche;AUT;Protection<br>sociale;41.263201194960416
2020;Autriche;AUT;Protection<br>sociale;39.76505678714922
2021;Autriche;AUT;Protection<br>sociale;39.061512922512556
2022;Autriche;AUT;Protection<br>sociale;40.60555167532045
2023;Autriche;AUT;Protection<br>sociale;40.589716992972214
2024;Autriche;AUT;Protection<br>sociale;41.257455211518526
2002;Belgique;BEL;Protection<br>sociale;34.27065168130638
2003;Belgique;BEL;Protection<br>sociale;34.124604480533684
2004;Belgique;BEL;Protection<br>sociale;35.0151173386926
2005;Belgique;BEL;Protection<br>sociale;32.95605361978315
2006;Belgique;BEL;Protection<br>sociale;34.96983098797526
2007;Belgique;BEL;Protection<br>sociale;34.60159236012316
2008;Belgique;BEL;Protection<br>sociale;34.48472024775041
2009;Belgique;BEL;Protection<br>sociale;35.13276198401763
2010;Belgique;BEL;Protection<br>sociale;35.013534495086716
2011;Belgique;BEL;Protection<br>sociale;34.49167493950711
2012;Belgique;BEL;Protection<br>sociale;34.68080269778023
2013;Belgique;BEL;Protection<br>sociale;35.744657510401204
2014;Belgique;BEL;Protection<br>sociale;35.52614165165349
2015;Belgique;BEL;Protection<br>sociale;36.10601571896839
2016;Belgique;BEL;Protection<br>sociale;36.53367379508458
2017;Belgique;BEL;Protection<br>sociale;37.125635306466314
2018;Belgique;BEL;Protection<br>sociale;36.82752399706899
2019;Belgique;BEL;Protection<br>sociale;37.157589663376186
2020;Belgique;BEL;Protection<br>sociale;38.387454726685306
2021;Belgique;BEL;Protection<br>sociale;37.897023408218814
2022;Belgique;BEL;Protection<br>sociale;38.35756402953404
2023;Belgique;BEL;Protection<br>sociale;37.65568210764488
2002;Espagne;ESP;Protection<br>sociale;32.67536361030232
2003;Espagne;ESP;Protection<br>sociale;33.126161483580034
2004;Espagne;ESP;Protection<br>sociale;32.9119538700377
2005;Espagne;ESP;Protection<br>sociale;33.05856468181118
2006;Espagne;ESP;Protection<br>sociale;33.00004925380486
2007;Espagne;ESP;Protection<br>sociale;32.715958726940244
2008;Espagne;ESP;Protection<br>sociale;33.30614836901088
2009;Espagne;ESP;Protection<br>sociale;34.943855908632095
2010;Espagne;ESP;Protection<br>sociale;36.39607384921945
2011;Espagne;ESP;Protection<br>sociale;36.82848924849463
2012;Espagne;ESP;Protection<br>sociale;36.036679112672964
2013;Espagne;ESP;Protection<br>sociale;39.15796010967515
2014;Espagne;ESP;Protection<br>sociale;39.616450888229124
2015;Espagne;ESP;Protection<br>sociale;38.99531052258088
2016;Espagne;ESP;Protection<br>sociale;40.061812881703005
2017;Espagne;ESP;Protection<br>sociale;40.39732615417955
2018;Espagne;ESP;Protection<br>sociale;40.43577712726528
2019;Espagne;ESP;Protection<br>sociale;41.14384103848177
2020;Espagne;ESP;Protection<br>sociale;42.650871132989984
2021;Espagne;ESP;Protection<br>sociale;40.69075997669867
2022;Espagne;ESP;Protection<br>sociale;39.570596923328054
2023;Espagne;ESP;Protection<br>sociale;40.69361717125436
2002;Estonie;EST;Protection<br>sociale;27.232238295446447
2003;Estonie;EST;Protection<br>sociale;27.810940405127702
2004;Estonie;EST;Protection<br>sociale;29.36869899183869
2005;Estonie;EST;Protection<br>sociale;28.50345116084501
2006;Estonie;EST;Protection<br>sociale;27.484929819157827
2007;Estonie;EST;Protection<br>sociale;26.658740024140233
2008;Estonie;EST;Protection<br>sociale;28.49252959255089
2009;Estonie;EST;Protection<br>sociale;32.578664620107446
2010;Estonie;EST;Protection<br>sociale;33.896723005633895
2011;Estonie;EST;Protection<br>sociale;32.41728583222201
2012;Estonie;EST;Protection<br>sociale;30.213201959380747
2013;Estonie;EST;Protection<br>sociale;29.973572362685264
2014;Estonie;EST;Protection<br>sociale;30.15258691701207
2015;Estonie;EST;Protection<br>sociale;31.191425904147625
2016;Estonie;EST;Protection<br>sociale;32.262548799277134
2017;Estonie;EST;Protection<br>sociale;31.77050811222708
2018;Estonie;EST;Protection<br>sociale;32.2836793748843
2019;Estonie;EST;Protection<br>sociale;32.52980679451268
2020;Estonie;EST;Protection<br>sociale;32.38524675658112
2021;Estonie;EST;Protection<br>sociale;31.609156338974852
2022;Estonie;EST;Protection<br>sociale;31.421823075444234
2023;Estonie;EST;Protection<br>sociale;31.288930320401455
2002;Finlande;FIN;Protection<br>sociale;41.138281456355216
2003;Finlande;FIN;Protection<br>sociale;41.230226592560925
2004;Finlande;FIN;Protection<br>sociale;41.29573346670257
2005;Finlande;FIN;Protection<br>sociale;40.94676462207466
2006;Finlande;FIN;Protection<br>sociale;40.81460707966731
2007;Finlande;FIN;Protection<br>sociale;40.879088080998244
2008;Finlande;FIN;Protection<br>sociale;40.295265642304926
2009;Finlande;FIN;Protection<br>sociale;41.644880728345456
2010;Finlande;FIN;Protection<br>sociale;41.8200781242313
2011;Finlande;FIN;Protection<br>sociale;41.806544989755835
2012;Finlande;FIN;Protection<br>sociale;42.47121544733659
2013;Finlande;FIN;Protection<br>sociale;43.2398244557267
2014;Finlande;FIN;Protection<br>sociale;43.98266792554627
2015;Finlande;FIN;Protection<br>sociale;45.69080294961081
2016;Finlande;FIN;Protection<br>sociale;46.753541743783025
2017;Finlande;FIN;Protection<br>sociale;46.94415440061976
2018;Finlande;FIN;Protection<br>sociale;46.55586031850002
2019;Finlande;FIN;Protection<br>sociale;46.22625718362174
2020;Finlande;FIN;Protection<br>sociale;45.718524957473754
2021;Finlande;FIN;Protection<br>sociale;45.42424308731391
2022;Finlande;FIN;Protection<br>sociale;45.286790163115256
2023;Finlande;FIN;Protection<br>sociale;46.00617611770028
2002;France;FRA;Protection<br>sociale;39.462319452910535
2003;France;FRA;Protection<br>sociale;39.99056686902498
2004;France;FRA;Protection<br>sociale;40.184280839177454
2005;France;FRA;Protection<br>sociale;39.92091128771212
2006;France;FRA;Protection<br>sociale;40.50818273575536
2007;France;FRA;Protection<br>sociale;40.80979124546468
2008;France;FRA;Protection<br>sociale;40.5892222930411
2009;France;FRA;Protection<br>sociale;41.02608915791717
2010;France;FRA;Protection<br>sociale;41.096743749016895
2011;France;FRA;Protection<br>sociale;41.57509099870843
2012;France;FRA;Protection<br>sociale;41.85055801631843
2013;France;FRA;Protection<br>sociale;41.72087134234147
2014;France;FRA;Protection<br>sociale;41.98993518859396
2015;France;FRA;Protection<br>sociale;42.21088982057029
2016;France;FRA;Protection<br>sociale;42.605799899628806
2017;France;FRA;Protection<br>sociale;42.156108594716926
2018;France;FRA;Protection<br>sociale;42.650040579753814
2019;France;FRA;Protection<br>sociale;43.262844574176626
2020;France;FRA;Protection<br>sociale;44.14091374422374
2021;France;FRA;Protection<br>sociale;41.748896342230836
2022;France;FRA;Protection<br>sociale;40.76743323815369
2023;France;FRA;Protection<br>sociale;40.93158696885876
2002;Grèce;GRC;Protection<br>sociale;29.98797755810847
2003;Grèce;GRC;Protection<br>sociale;30.68082298602363
2004;Grèce;GRC;Protection<br>sociale;29.46431475438273
2005;Grèce;GRC;Protection<br>sociale;32.71497499394126
2006;Grèce;GRC;Protection<br>sociale;33.519513286940956
2007;Grèce;GRC;Protection<br>sociale;33.37776641589365
2008;Grèce;GRC;Protection<br>sociale;33.51728285693387
2009;Grèce;GRC;Protection<br>sociale;34.47057266733609
2010;Grèce;GRC;Protection<br>sociale;35.813463644788946
2011;Grèce;GRC;Protection<br>sociale;37.34116219303255
2012;Grèce;GRC;Protection<br>sociale;37.356994279771186
2013;Grèce;GRC;Protection<br>sociale;31.121309630567424
2014;Grèce;GRC;Protection<br>sociale;39.86303182690399
2015;Grèce;GRC;Protection<br>sociale;37.49843808571786
2016;Grèce;GRC;Protection<br>sociale;41.21763311451495
2017;Grèce;GRC;Protection<br>sociale;41.18855312630553
2018;Grèce;GRC;Protection<br>sociale;40.6110800988847
2019;Grèce;GRC;Protection<br>sociale;41.15201631173539
2020;Grèce;GRC;Protection<br>sociale;37.59286476474259
2021;Grèce;GRC;Protection<br>sociale;35.832187070151306
2022;Grèce;GRC;Protection<br>sociale;35.58047661526698
2023;Grèce;GRC;Protection<br>sociale;37.34192530718696
2002;Irlande;IRL;Protection<br>sociale;33.075318584330056
2003;Irlande;IRL;Protection<br>sociale;33.46731939482939
2004;Irlande;IRL;Protection<br>sociale;33.36165106754023
2005;Irlande;IRL;Protection<br>sociale;35.721054107441745
2006;Irlande;IRL;Protection<br>sociale;35.818854978412176
2007;Irlande;IRL;Protection<br>sociale;35.92210174150862
2008;Irlande;IRL;Protection<br>sociale;36.41657124472695
2009;Irlande;IRL;Protection<br>sociale;37.78243893132365
2010;Irlande;IRL;Protection<br>sociale;26.947270685103565
2011;Irlande;IRL;Protection<br>sociale;33.84878034708163
2012;Irlande;IRL;Protection<br>sociale;37.19945286945542
2013;Irlande;IRL;Protection<br>sociale;36.90994963072088
2014;Irlande;IRL;Protection<br>sociale;35.93136459992256
2015;Irlande;IRL;Protection<br>sociale;34.911518371257145
2016;Irlande;IRL;Protection<br>sociale;35.368891993743226
2017;Irlande;IRL;Protection<br>sociale;35.80871606374096
2018;Irlande;IRL;Protection<br>sociale;34.83445745095226
2019;Irlande;IRL;Protection<br>sociale;35.736028177771914
2020;Irlande;IRL;Protection<br>sociale;36.06912044711835
2021;Irlande;IRL;Protection<br>sociale;34.81686976874396
2022;Irlande;IRL;Protection<br>sociale;35.47813676278179
2023;Irlande;IRL;Protection<br>sociale;35.51157287443123
2002;Italie;ITA;Protection<br>sociale;34.820207354187225
2003;Italie;ITA;Protection<br>sociale;36.22052395435064
2004;Italie;ITA;Protection<br>sociale;36.57544982289395
2005;Italie;ITA;Protection<br>sociale;36.40795899995039
2006;Italie;ITA;Protection<br>sociale;36.13166727324194
2007;Italie;ITA;Protection<br>sociale;37.21089020477025
2008;Italie;ITA;Protection<br>sociale;37.530099759201924
2009;Italie;ITA;Protection<br>sociale;38.56018339911565
2010;Italie;ITA;Protection<br>sociale;39.48706555775787
2011;Italie;ITA;Protection<br>sociale;39.76043290927686
2012;Italie;ITA;Protection<br>sociale;40.00298434673742
2013;Italie;ITA;Protection<br>sociale;40.90287227970767
2014;Italie;ITA;Protection<br>sociale;41.46537259893543
2015;Italie;ITA;Protection<br>sociale;42.17811782781736
2016;Italie;ITA;Protection<br>sociale;42.37500853255604
2017;Italie;ITA;Protection<br>sociale;42.23110050939173
2018;Italie;ITA;Protection<br>sociale;42.642878263319275
2019;Italie;ITA;Protection<br>sociale;43.37395461070195
2020;Italie;ITA;Protection<br>sociale;43.98014965791272
2021;Italie;ITA;Protection<br>sociale;40.32690685169561
2022;Italie;ITA;Protection<br>sociale;38.97844780023109
2023;Italie;ITA;Protection<br>sociale;39.271155336099916
2002;Lettonie;LVA;Protection<br>sociale;32.10188268877863
2003;Lettonie;LVA;Protection<br>sociale;30.720369121912906
2004;Lettonie;LVA;Protection<br>sociale;28.69777606376141
2005;Lettonie;LVA;Protection<br>sociale;26.582140009634948
2006;Lettonie;LVA;Protection<br>sociale;24.188448297845213
2007;Lettonie;LVA;Protection<br>sociale;22.890959359712706
2008;Lettonie;LVA;Protection<br>sociale;23.463016125872098
2009;Lettonie;LVA;Protection<br>sociale;30.72413185715902
2010;Lettonie;LVA;Protection<br>sociale;30.691025827823342
2011;Lettonie;LVA;Protection<br>sociale;29.64479064076163
2012;Lettonie;LVA;Protection<br>sociale;29.21782527007985
2013;Lettonie;LVA;Protection<br>sociale;29.905853589559968
2014;Lettonie;LVA;Protection<br>sociale;29.219853528845686
2015;Lettonie;LVA;Protection<br>sociale;30.302577055714373
2016;Lettonie;LVA;Protection<br>sociale;31.306442408643825
2017;Lettonie;LVA;Protection<br>sociale;30.41721882614457
2018;Lettonie;LVA;Protection<br>sociale;29.359904899558014
2019;Lettonie;LVA;Protection<br>sociale;31.325380329236292
2020;Lettonie;LVA;Protection<br>sociale;30.688666042973008
2021;Lettonie;LVA;Protection<br>sociale;29.966701593823352
