ISO3;LON;LAT;Année;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Unité;Unité;Cde_Domaine;Domaine;Valeur_Mesurée
LVA;25.641;56.858;2019;LVA;Lettonie;Ménages vivant dans des logements surpeuplés;Ménages vivant dans des logements surpeuplés;PT_HH;Pourcentage de ménages;HSL_3;Logement;33.1455767155
LVA;25.641;56.858;2019;LVA;Lettonie;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;83.5827348841
LVA;25.641;56.858;2019;LVA;Lettonie;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;6.2341520663
LVA;25.641;56.858;2019;LVA;Lettonie;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;75.7
LVA;25.641;56.858;2019;LVA;Lettonie;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;36.9560322002
LVA;25.641;56.858;2019;LVA;Lettonie;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;7.053947546
LVA;25.641;56.858;2019;LVA;Lettonie;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;3.2
LVA;25.641;56.858;2019;LVA;Lettonie;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;16.2223640483
LVA;25.641;56.858;2019;LVA;Lettonie;Surcharge financière liée au coût du logement;Surcharge financière liée au coût du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;5.3415812552
LVA;25.641;56.858;2019;LVA;Lettonie;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.856453
LVA;25.641;56.858;2019;LVA;Lettonie;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
LVA;25.641;56.858;2019;LVA;Lettonie;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;8.0
LVA;25.641;56.858;2019;LVA;Lettonie;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;25.0
LVA;25.641;56.858;2019;LVA;Lettonie;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;47.1
LVA;25.641;56.858;2019;LVA;Lettonie;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;15.4
LVA;25.641;56.858;2019;LVA;Lettonie;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;17.3102307445
LVA;25.641;56.858;2019;LVA;Lettonie;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;21.6666666667
LVA;25.641;56.858;2019;LVA;Lettonie;Cas autodéclarés de dépression;Cas autodéclarés de dépression;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_5;Santé;5.6
LVA;25.641;56.858;2019;LVA;Lettonie;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;30.6666666667
LVA;25.641;56.858;2019;LVA;Lettonie;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;60.0
LVA;25.641;56.858;2019;LVA;Lettonie;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;88.054046084
LVA;25.641;56.858;2019;LVA;Lettonie;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;8.2120636057
LVA;25.641;56.858;2019;LVA;Lettonie;Décile supérieur de la rémunération des salariés à temps plein;Décile supérieur de la rémunération des salariés à temps plein;FCTR_D1_EARN;Facteur de décile des gains les plus bas;HSL_2;Travail et qualité de l'emploi;4.087742176
LVA;25.641;56.858;2019;LVA;Lettonie;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;8.1775236
LVA;25.641;56.858;2019;LVA;Lettonie;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;2.4742625261
LVA;25.641;56.858;2019;LVA;Lettonie;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;1.39
LVA;25.641;56.858;2019;LVA;Lettonie;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;79.009
LVA;25.641;56.858;2019;LVA;Lettonie;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;37147.565
LVA;25.641;56.858;2019;LVA;Lettonie;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;22979.0
LVA;25.641;56.858;2020;LVA;Lettonie;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;87.5546
LVA;25.641;56.858;2020;LVA;Lettonie;Ménages vivant dans des logements surpeuplés;Ménages vivant dans des logements surpeuplés;PT_HH;Pourcentage de ménages;HSL_3;Logement;33.9861363173
LVA;25.641;56.858;2020;LVA;Lettonie;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;83.4087906893
LVA;25.641;56.858;2020;LVA;Lettonie;Décile supérieur des ménages les plus riches;Décile supérieur des ménages les plus riches;PT_B90_S14;Pourcentage de la richesse des ménages;HSL_1;Revenu et patrimoine;55.079864502
LVA;25.641;56.858;2020;LVA;Lettonie;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;6.6799950447
LVA;25.641;56.858;2020;LVA;Lettonie;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;75.5
LVA;25.641;56.858;2020;LVA;Lettonie;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;35.1611885251
LVA;25.641;56.858;2020;LVA;Lettonie;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;7.419299334
LVA;25.641;56.858;2020;LVA;Lettonie;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;3.3
LVA;25.641;56.858;2020;LVA;Lettonie;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;16.8688387202
LVA;25.641;56.858;2020;LVA;Lettonie;Surcharge financière liée au coût du logement;Surcharge financière liée au coût du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;6.8632751703
LVA;25.641;56.858;2020;LVA;Lettonie;Exposition à la pollution de l’air;Exposition à la pollution de l’air;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;99.856949
LVA;25.641;56.858;2020;LVA;Lettonie;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
LVA;25.641;56.858;2020;LVA;Lettonie;Incapacité à maintenir le logement à bonne température;Incapacité à maintenir le logement à bonne température;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_3;Logement;6.0
LVA;25.641;56.858;2020;LVA;Lettonie;Difficultés à joindre les deux bouts;Difficultés à joindre les deux bouts;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_1;Revenu et patrimoine;24.2
LVA;25.641;56.858;2020;LVA;Lettonie;État de santé perçu comme bon;État de santé perçu comme bon;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;49.7
LVA;25.641;56.858;2020;LVA;Lettonie;État de santé perçu comme mauvais;État de santé perçu comme mauvais;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_5;Santé;13.7
LVA;25.641;56.858;2020;LVA;Lettonie;Bilan émotionnel négatif;Bilan émotionnel négatif;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;11.6863260549
LVA;25.641;56.858;2020;LVA;Lettonie;Douleur physique;Douleur physique;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_11;Bien-être subjectif;21.0
LVA;25.641;56.858;2020;LVA;Lettonie;Sentiment d’insécurité la nuit;Sentiment d’insécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;19.3333333333
LVA;25.641;56.858;2020;LVA;Lettonie;Sentiment de sécurité la nuit;Sentiment de sécurité la nuit;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_10;Sécurité;74.6666666667
LVA;25.641;56.858;2020;LVA;Lettonie;Soutien social;Soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;92.9118950524
LVA;25.641;56.858;2020;LVA;Lettonie;Manque de soutien social;Manque de soutien social;PT_POP_Y_GE15;Pourcentage de la population âgée de 15 ans ou plus;HSL_7;Liens sociaux;6.2746366315
LVA;25.641;56.858;2020;LVA;Lettonie;Décile supérieur de la rémunération des salariés à temps plein;Décile supérieur de la rémunération des salariés à temps plein;FCTR_D1_EARN;Facteur de décile des gains les plus bas;HSL_2;Travail et qualité de l'emploi;4.067210837
LVA;25.641;56.858;2020;LVA;Lettonie;Jeunes sans emploi et sortis du système éducatif;Jeunes sans emploi et sortis du système éducatif;PT_POP_Y15T24;Pourcentage de la population âgée de 15 à 24 ans;HSL_2;Travail et qualité de l'emploi;9.4070539
LVA;25.641;56.858;2020;LVA;Lettonie;Taux de chômage de longue durée;Taux de chômage de longue durée;PT_LF;Pourcentage des dépenses de santé;HSL_2;Travail et qualité de l'emploi;2.2951564895
LVA;25.641;56.858;2020;LVA;Lettonie;Horaires de travail lourds;Horaires de travail lourds;PT_SAL;Pourcentage de salariés;HSL_2;Travail et qualité de l'emploi;1.65
LVA;25.641;56.858;2020;LVA;Lettonie;Taux d’emploi;Taux d’emploi;PT_POP_Y25T64;Pourcentage de la population âgée de 25 à 64 ans;HSL_2;Travail et qualité de l'emploi;78.642
LVA;25.641;56.858;2020;LVA;Lettonie;Salaire brut annuel moyen;Salaire brut annuel moyen;USD_PPP;Dollars des É-U, PPA convertis;HSL_2;Travail et qualité de l'emploi;38610.604
LVA;25.641;56.858;2020;LVA;Lettonie;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;Revenu disponible ajusté net des ménages et des ISBLSM par habitant;USD_PPP_PS;Dollars des É-U par personne, PPA convertis;HSL_1;Revenu et patrimoine;23164.0
LVA;25.641;56.858;2020;LVA;Lettonie;Patrimoine net médian;Patrimoine net médian;USD_HH_PPP;Dollars des É-U par ménage, PPA convertis;HSL_1;Revenu et patrimoine;69735.0
LVA;25.641;56.858;2020;LVA;Lettonie;Patrimoine financier liquide équivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvreté monétaire relative pendant trois mois;Patrimoine financier liquide équivalent insuffisant pour se maintenir au-dessus du seuil national annuel de pauvreté monétaire relative pendant trois mois;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;57.4235796928
LVA;25.641;56.858;2021;LVA;Lettonie;Ménages disposant d’un accès internet;Ménages disposant d’un accès internet;PT_HH;Pourcentage de ménages;HSL_3;Logement;89.4787
LVA;25.641;56.858;2021;LVA;Lettonie;Ménages vivant dans des logements surpeuplés;Ménages vivant dans des logements surpeuplés;PT_HH;Pourcentage de ménages;HSL_3;Logement;32.5011432171
LVA;25.641;56.858;2021;LVA;Lettonie;Accessibilité financière du logement;Accessibilité financière du logement;PT_B7G_S14;Pourcentage du revenu disponible brut ajusté des ménages;HSL_3;Logement;83.0756147715
LVA;25.641;56.858;2021;LVA;Lettonie;Quintile supérieur de la satisfaction à l’égard de la vie;Quintile supérieur de la satisfaction à l’égard de la vie;FCTR_Q1_SCR_LIFE_SATISFACTION;Facteur de quintile de satisfaction à l'égard de la vie les plus bas;HSL_11;Bien-être subjectif;2.1396387266
LVA;25.641;56.858;2021;LVA;Lettonie;Avoir son mot à dire concernant l’action des pouvoirs publics;Avoir son mot à dire concernant l’action des pouvoirs publics;PT_POP_Y16T65;Pourcentage de la population âgée de 16 à 65 ans;HSL_8;Engagement civique;13.655709
LVA;25.641;56.858;2021;LVA;Lettonie;Ne pas avoir son mot à dire concernant l’action des pouvoirs publics;Ne pas avoir son mot à dire concernant l’action des pouvoirs publics;PT_POP_Y16T65;Pourcentage de la population âgée de 16 à 65 ans;HSL_8;Engagement civique;73.578562
LVA;25.641;56.858;2021;LVA;Lettonie;Satisfaction à l’égard de la vie;Satisfaction à l’égard de la vie;0_TO_10;Échelle 0-10;HSL_11;Bien-être subjectif;6.7447419244
LVA;25.641;56.858;2021;LVA;Lettonie;Quintile supérieur du revenu disponible moyen des ménages;Quintile supérieur du revenu disponible moyen des ménages;FCTR_Q1_INC;Facteur de quintile des revenus les plus bas;HSL_1;Revenu et patrimoine;6.3152770471
LVA;25.641;56.858;2021;LVA;Lettonie;Espérance de vie à la naissance;Espérance de vie à la naissance;Y;Années;HSL_5;Santé;73.1
LVA;25.641;56.858;2021;LVA;Lettonie;Décès dus au suicide, à l’alcool ou à la drogue;Décès dus au suicide, à l’alcool ou à la drogue;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_5;Santé;44.2154193585
LVA;25.641;56.858;2021;LVA;Lettonie;Mortalité routière;Mortalité routière;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;7.747454218
LVA;25.641;56.858;2021;LVA;Lettonie;Homicides;Homicides;DT_10P5HB;Décès pour 100 000 d'habitants;HSL_10;Sécurité;3.4
LVA;25.641;56.858;2021;LVA;Lettonie;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;Revenu disponible des ménages inférieur au seuil de pauvreté monétaire relative;PT_POP;Pourcentage de la population;HSL_1;Revenu et patrimoine;15.9818033989
LVA;25.641;56.858;2021;LVA;Lettonie;Surcharge financière liée au coût du logement;Surcharge financière liée au coût du logement;PT_POP;Pourcentage de la population;HSL_3;Logement;6.6599868238
LVA;25.641;56.858;2021;LVA;Lettonie;Exposition à des températures extrêmes;Exposition à des températures extrêmes;PT_POP;Pourcentage de la population;HSL_9;Qualité environnementale;0.0
LVA;25.641;56.858;2021;LVA;Lettonie;Satisfaction à l’égard de la vie inférieure à 5;Satisfaction à l’égard de la vie inférieure à 5;PT_POP_Y_GE16;Pourcentage de la population âgée de 16 ans ou plus;HSL_11;Bien-être subjectif;8.2191791195
